TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

15600.0, 9943.0, 1445.0, 3533.0, 4965.0, 286.0, 3848.0, 5809.0, 1.0E-5, 0.01, 0.2
15700.0, 9942.0, 1417.0, 3583.0, 4942.0, 300.0, 3882.0, 5760.0, 1.0E-5, 0.01, 0.2
15800.0, 9934.0, 1398.0, 3657.0, 4879.0, 298.0, 3950.0, 5686.0, 1.0E-5, 0.01, 0.2
15900.0, 9927.0, 1392.0, 3697.0, 4838.0, 311.0, 3984.0, 5632.0, 1.0E-5, 0.01, 0.2
16000.0, 9930.0, 1435.0, 3662.0, 4833.0, 315.0, 3971.0, 5644.0, 1.0E-5, 0.01, 0.2
16100.0, 9929.0, 1422.0, 3662.0, 4845.0, 328.0, 3989.0, 5612.0, 1.0E-5, 0.01, 0.2
16200.0, 9943.0, 1351.0, 3632.0, 4960.0, 319.0, 3930.0, 5694.0, 1.0E-5, 0.01, 0.2
16300.0, 9938.0, 1359.0, 3701.0, 4878.0, 325.0, 4005.0, 5608.0, 1.0E-5, 0.01, 0.2
16400.0, 9935.0, 1377.0, 3628.0, 4930.0, 322.0, 3956.0, 5657.0, 1.0E-5, 0.01, 0.2
16500.0, 9922.0, 1360.0, 3603.0, 4959.0, 324.0, 3911.0, 5687.0, 1.0E-5, 0.01, 0.2
16600.0, 9942.0, 1367.0, 3607.0, 4968.0, 324.0, 3909.0, 5709.0, 1.0E-5, 0.01, 0.2
16700.0, 9935.0, 1395.0, 3568.0, 4972.0, 334.0, 3866.0, 5735.0, 1.0E-5, 0.01, 0.2
16800.0, 9943.0, 1382.0, 3545.0, 5016.0, 362.0, 3812.0, 5769.0, 1.0E-5, 0.01, 0.2
16900.0, 9937.0, 1422.0, 3497.0, 5018.0, 365.0, 3769.0, 5803.0, 1.0E-5, 0.01, 0.2
17000.0, 9934.0, 1363.0, 3527.0, 5044.0, 314.0, 3778.0, 5842.0, 1.0E-5, 0.01, 0.2
